0.1,0.0002,40,55,0.0002,10,10,1,5,5
0.245,0.000495,49.95,59.95,0.000495,13.75,13.75,2.95,16.25,13.75
0.1725,0.000643,44.975,62.425,0.000348,15.625,11.875,3.925,21.875,9.375
0.3175,0.000348,54.925,57.475,0.000643,11.875,15.625,1.975,10.625,18.125
0.13625,0.000569,57.4125,63.6625,0.000569,10.9375,12.8125,2.4625,24.6875,15.9375
0.28125,0.000274,47.4625,58.7125,0.000274,14.6875,16.5625,4.4125,13.4375,7.1875
0.20875,0.000421,52.4375,56.2375,0.000716,16.5625,10.9375,3.4375,7.8125,20.3125
0.35375,0.000716,42.4875,61.1875,0.000421,12.8125,14.6875,1.4875,19.0625,11.5625
0.118125,0.000753,53.68125,58.09375,0.000311,10.46875,13.28125,3.19375,23.28125,17.03125
0.263125,0.000458,43.73125,63.04375,0.000606,14.21875,17.03125,1.24375,12.03125,8.28125
0.190625,0.000311,58.65625,60.56875,0.000458,16.09375,11.40625,2.21875,6.40625,21.40625
0.335625,0.000606,48.70625,55.61875,0.000753,12.34375,15.15625,4.16875,17.65625,12.65625
0.154375,0.000384,46.21875,61.80625,0.000532,11.40625,10.46875,4.65625,9.21875,6.09375
0.299375,0.000679,56.16875,56.85625,0.000237,15.15625,14.21875,2.70625,20.46875,14.84375
0.226875,0.000532,41.24375,59.33125,0.000679,17.03125,12.34375,1.73125,26.09375,10.46875
0.371875,0.000237,51.19375,64.28125,0.000384,13.28125,16.09375,3.68125,14.84375,19.21875
0.109063,0.000513,48.084375,57.165625,0.000477,12.109375,17.265625,2.096875,7.109375,19.765625
0.254063,0.000218,58.034375,62.115625,0.000772,15.859375,13.515625,4.046875,18.359375,11.015625
0.181563,0.000366,43.109375,64.590625,0.000329,13.984375,15.390625,3.071875,23.984375,15.390625
0.326563,0.000661,53.059375,59.640625,0.000624,10.234375,11.640625,1.121875,12.734375,6.640625
0.145313,0.000292,50.571875,63.353125,0.000698,13.046875,14.453125,1.609375,26.796875,13.203125
0.290313,0.000587,40.621875,58.403125,0.000403,16.796875,10.703125,3.559375,15.546875,21.953125
0.217813,0.000735,55.546875,55.928125,0.00055,14.921875,16.328125,4.534375,9.921875,8.828125
0.362813,0.00044,45.596875,60.878125,0.000255,11.171875,12.578125,2.584375,21.171875,17.578125
0.127188,0.000477,56.790625,59.021875,0.000366,12.578125,13.984375,4.290625,22.578125,12.109375
0.272188,0.000772,46.840625,63.971875,0.000661,16.328125,10.234375,2.340625,11.328125,20.859375
0.199688,0.000624,51.815625,61.496875,0.000218,14.453125,15.859375,1.365625,5.703125,7.734375
0.344688,0.000329,41.865625,56.546875,0.000513,10.703125,12.109375,3.315625,16.953125,16.484375
0.163438,0.000698,44.353125,60.259375,0.000735,13.515625,16.796875,3.803125,8.515625,18.671875
0.308438,0.000403,54.303125,55.309375,0.00044,17.265625,13.046875,1.853125,19.765625,9.921875
0.235938,0.000255,49.328125,57.784375,0.000587,15.390625,14.921875,2.828125,25.390625,14.296875
0.380938,0.00055,59.278125,62.734375,0.000292,11.640625,11.171875,4.778125,14.140625,5.546875
0.104531,0.00067,58.967188,61.651563,0.00067,16.914063,15.507813,4.473438,17.304688,19.492188
0.249531,0.000375,49.017187,56.701563,0.000375,13.164063,11.757813,2.523438,6.054688,10.742188
0.177031,0.000228,53.992188,59.176563,0.000523,11.289063,17.382813,1.548438,11.679688,15.117188
0.322031,0.000523,44.042187,64.126563,0.000228,15.039063,13.632813,3.498438,22.929688,6.367188
0.140781,0.000449,41.554688,57.939062,0.000449,15.976563,16.445313,3.010938,14.492188,12.929688
0.285781,0.000744,51.504687,62.889063,0.000744,12.226563,12.695313,1.060938,25.742188,21.679688
0.213281,0.000596,46.529688,60.414063,0.000301,10.351563,14.570313,2.035938,20.117188,8.554688
0.358281,0.000301,56.479687,55.464062,0.000596,14.101563,10.820313,3.985938,8.867188,17.304688
0.122656,0.000338,45.285938,64.745313,0.000781,17.382813,15.976563,2.767188,13.085938,11.835938
0.267656,0.000633,55.235937,59.795313,0.000486,13.632813,12.226563,4.717188,24.335938,20.585938
0.195156,0.000781,40.310938,57.320313,0.000633,11.757813,14.101563,3.742188,18.710938,7.460938
0.340156,0.000486,50.260937,62.270313,0.000338,15.507813,10.351563,1.792188,7.460938,16.210938
0.158906,0.00056,52.748438,56.082813,0.000412,16.445313,15.039063,1.304688,21.523438,18.398438
0.303906,0.000265,42.798437,61.032813,0.000707,12.695313,11.289063,3.254688,10.273438,9.648438
0.231406,0.000412,57.723437,63.507813,0.000265,10.820313,16.914063,4.229688,15.898438,14.023438
0.376406,0.000707,47.773438,58.557813,0.00056,14.570313,13.164063,2.279688,27.148438,5.273438
0.113594,0.000357,52.126562,60.723438,0.000615,14.804688,11.992188,3.620313,18.007813,5.820313
0.258594,0.000652,42.176563,55.773438,0.00032,11.054688,15.742188,1.670313,6.757813,14.570313
0.186094,0.000504,57.101563,58.248438,0.000762,12.929688,10.117188,2.645313,12.382813,10.195313
0.331094,0.000209,47.151562,63.198438,0.000467,16.679688,13.867188,4.595313,23.632813,18.945313
0.149844,0.000725,49.639063,59.485938,0.000246,13.867188,11.054688,4.107813,15.195313,16.757813
